0.579          7.60498        7.53774        12.2766        6.95753        8.1883         8.04678        14.1421        8.46215        
0.582          7.6418         7.55858        12.269         6.92383        8.23072        8.07214        14.1421        8.43272        
0.585          7.6786         7.57932        12.2615        6.89016        8.27315        8.09741        14.1421        8.40329        
0.588          7.71538        7.59995        12.254         6.85651        8.31558        8.12259        14.1421        8.37386        
0.591          7.75213        7.62049        12.2465        6.8229         8.358          8.14768        14.1421        8.34443        
0.594          7.78886        7.64093        12.239         6.78931        8.40043        8.17268        14.1421        8.315          
0.597          7.82557        7.66126        12.2316        6.75575        8.44285        8.1976         14.1421        8.28557        
0.6            7.86226        7.68149        12.2241        6.72221        8.48528        8.22242        14.1421        8.25614        
0.603          7.89892        7.70163        12.2167        6.68871        8.52771        8.24716        14.1421        8.22671        
0.606          7.93557        7.72166        12.2093        6.65523        8.57013        8.27181        14.1421        8.19728        
0.609          7.97219        7.74159        12.2019        6.62177        8.61256        8.29638        14.1421        8.16785        
0.612          8.00879        7.76142        12.1945        6.58835        8.65499        8.32085        14.1421        8.13842        
0.615          8.04536        7.78115        12.1872        6.55495        8.69741        8.34524        14.1421        8.10899        
0.618          8.08192        7.80079        12.1798        6.52157        8.73984        8.36953        14.1421        8.07956        
0.621          8.11845        7.82032        12.1725        6.48823        8.78227        8.39374        14.1421        8.05013        
0.624          8.15496        7.83975        12.1652        6.4549         8.82469        8.41786        14.1421        8.0207         
0.627          8.19145        7.85908        12.1579        6.42161        8.86712        8.4419         14.1421        7.99127        
0.63           8.22791        7.87831        12.1506        6.38834        8.90955        8.46584        14.1421        7.96184        
0.633          8.26436        7.89744        12.1433        6.3551         8.95197        8.4897         14.1421        7.93241        
0.636          8.30078        7.91648        12.1361        6.32188        8.9944         8.51346        14.1421        7.90298        
0.639          8.33718        7.93541        12.1289        6.28869        9.03682        8.53714        14.1421        7.87355        
0.642          8.37356        7.95424        12.1216        6.25553        9.07925        8.56074        14.1421        7.84412        
0.645          8.40992        7.97297        12.1144        6.22239        9.12168        8.58424        14.1421        7.81469        
0.648          8.44625        7.99161        12.1073        6.18927        9.1641         8.60765        14.1421        7.78526        
0.651          8.48257        8.01014        12.1001        6.15619        9.20653        8.63098        14.1421        7.75583        
0.654          8.51886        8.02858        12.0929        6.12312        9.24896        8.65422        14.1421        7.7264         
0.657          8.55513        8.04691        12.0858        6.09008        9.29138        8.67737        14.1421        7.69697        
0.66           8.59138        8.06515        12.0787        6.05707        9.33381        8.70043        14.1421        7.66754        
0.663          8.62761        8.08329        12.0716        6.02408        9.37624        8.7234         14.1421        7.63811        
0.666          8.66382        8.10133        12.0645        5.99112        9.41866        8.74629        14.1421        7.60868        
0.669          8.70001        8.11927        12.0574        5.95818        9.46109        8.76908        14.1421        7.57925        
0.672          8.73617        8.13711        12.0504        5.92527        9.50352        8.79179        14.1421        7.54982        
0.675          8.77232        8.15485        12.0433        5.89238        9.54594        8.81441        14.1421        7.52039        
0.678          8.80844        8.1725         12.0363        5.85952        9.58837        8.83694        14.1421        7.49096        
0.681          8.84454        8.19004        12.0293        5.82668        9.63079        8.85939        14.1421        7.46153        
0.684          8.88062        8.20749        12.0223        5.79386        9.67322        8.88174        14.1421        7.4321         
0.687          8.91668        8.22484        12.0153        5.76107        9.71565        8.90401        14.1421        7.40267        
0.69           8.95272        8.24209        12.0083        5.7283         9.75807        8.92619        14.1421        7.37324        
0.693          8.98874        8.25924        12.0013        5.69556        9.8005         8.94828        14.1421        7.34381        
0.696          9.02473        8.2763         11.9944        5.66284        9.84293        8.97028        14.1421        7.31438        
0.699          9.06071        8.29325        11.9875        5.63015        9.88535        8.99219        14.1421        7.28495        
0.702          9.09667        8.31011        11.9806        5.59748        9.92778        9.01402        14.1421        7.25552        
0.705          9.1326         8.32687        11.9737        5.56483        9.97021        9.03576        14.1421        7.22609        
0.708          9.16852        8.34353        11.9668        5.53221        10.0126        9.0574         14.1421        7.19666        
0.711          9.20441        8.3601         11.9599        5.49961        10.0551        9.07897        14.1421        7.16723        
0.714          9.24028        8.37656        11.9531        5.46703        10.0975        9.10044        14.1421        7.1378         
0.717          9.27613        8.39293        11.9462        5.43448        10.1399        9.12182        14.1421        7.10837        
0.72           9.31197        8.4092         11.9394        5.40195        10.1823        9.14312        14.1421        7.07894        
0.723          9.34778        8.42538        11.9326        5.36944        10.2248        9.16432        14.1421        7.04951        
0.726          9.38357        8.44145        11.9258        5.33696        10.2672        9.18544        14.1421        7.02008        
0.729          9.41934        8.45743        11.919         5.3045         10.3096        9.20647        14.1421        6.99065        
0.732          9.45509        8.47331        11.9122        5.27206        10.352         9.22742        14.1421        6.96122        
0.735          9.49082        8.48909        11.9055        5.23964        10.3945        9.24827        14.1421        6.93179        
0.738          9.52653        8.50478        11.8987        5.20725        10.4369        9.26904        14.1421        6.90236        
0.741          9.56222        8.52037        11.892         5.17488        10.4793        9.28971        14.1421        6.87293        
0.744          9.59789        8.53586        11.8853        5.14254        10.5217        9.3103         14.1421        6.8435         
0.747          9.63354        8.55126        11.8786        5.11021        10.5642        9.33081        14.1421        6.81407        
0.75           9.66917        8.56656        11.8719        5.07791        10.6066        9.35122        14.1421        6.78464        
0.753          9.70477        8.58176        11.8652        5.04563        10.649         9.37154        14.1421        6.75521        
0.756          9.74036        8.59686        11.8586        5.01337        10.6915        9.39178        14.1421        6.72578        
0.759          9.77593        8.61187        11.8519        4.98114        10.7339        9.41193        14.1421        6.69635        
0.762          9.81148        8.62678        11.8453        4.94892        10.7763        9.43199        14.1421        6.66692        
0.765          9.84701        8.6416         11.8387        4.91673        10.8187        9.45196        14.1421        6.63749        
0.768          9.88252        8.65631        11.832         4.88457        10.8612        9.47184        14.1421        6.60806        
0.771          9.91801        8.67094        11.8254        4.85242        10.9036        9.49164        14.1421        6.57863        
0.774          9.95348        8.68546        11.8189        4.82029        10.946         9.51134        14.1421        6.5492         
0.777          9.98893        8.69989        11.8123        4.78819        10.9884        9.53096        14.1421        6.51977        
0.78           10.0244        8.71422        11.8057        4.75611        11.0309        9.55049        14.1421        6.49034        
0.783          10.0598        8.72846        11.7992        4.72405        11.0733        9.56993        14.1421        6.46091        
0.786          10.0952        8.7426         11.7927        4.69201        11.1157        9.58928        14.1421        6.43148        
0.789          10.1305        8.75664        11.7862        4.65999        11.1581        9.60855        14.1421        6.40205        
0.792          10.1659        8.77059        11.7796        4.62799        11.2006        9.62773        14.1421        6.37262        
0.795          10.2012        8.78444        11.7732        4.59602        11.243         9.64681        14.1421        6.34319        
0.798          10.2365        8.7982         11.7667        4.56407        11.2854        9.66581        14.1421        6.31376        
0.801          10.2718        8.81186        11.7602        4.53213        11.3279        9.68473        14.1421        6.28433        
0.804          10.3071        8.82542        11.7538        4.50022        11.3703        9.70355        14.1421        6.2549         
0.807          10.3424        8.83889        11.7473        4.46833        11.4127        9.72229        14.1421        6.22547        
0.81           10.3776        8.85227        11.7409        4.43646        11.4551        9.74093        14.1421        6.19604        
0.813          10.4128        8.86554        11.7345        4.40461        11.4976        9.75949        14.1421        6.16661        
0.816          10.448         8.87872        11.7281        4.37278        11.54          9.77796        14.1421        6.13718        
0.819          10.4832        8.89181        11.7217        4.34097        11.5824        9.79634        14.1421        6.10775        
0.822          10.5183        8.9048         11.7153        4.30919        11.6248        9.81464        14.1421        6.07832        
0.825          10.5535        8.9177         11.7089        4.27742        11.6673        9.83284        14.1421        6.04889        
0.828          10.5886        8.9305         11.7026        4.24567        11.7097        9.85096        14.1421        6.01946        
0.831          10.6237        8.9432         11.6962        4.21395        11.7521        9.86899        14.1421        5.99003        
0.834          10.6588        8.95581        11.6899        4.18224        11.7945        9.88693        14.1421        5.9606         
0.837          10.6938        8.96833        11.6836        4.15056        11.837         9.90478        14.1421        5.93117        
0.84           10.7289        8.98075        11.6773        4.11889        11.8794        9.92255        14.1421        5.90174        
