-0.791 -0.791 0.438522 -0.0507842 -0.258593 0.408812 -0.377352 0.203919 0.0277453
-0.79 -0.79 0.43615 -0.0475975 -0.261309 0.409659 -0.375566 0.199872 0.0325595
-0.789 -0.789 0.433782 -0.0444227 -0.264 0.41047 -0.373746 0.195812 0.0373473
-0.788 -0.788 0.431416 -0.0412597 -0.266665 0.411245 -0.371892 0.191741 0.0421081
-0.787 -0.787 0.429054 -0.0381085 -0.269305 0.411985 -0.370004 0.187658 0.0468411
-0.786 -0.786 0.426694 -0.0349691 -0.27192 0.412688 -0.368084 0.183564 0.0515457
-0.785 -0.785 0.424338 -0.0318416 -0.274511 0.413357 -0.366131 0.17946 0.0562214
-0.784 -0.784 0.421984 -0.0287258 -0.277076 0.413991 -0.364146 0.175347 0.0608674
-0.783 -0.783 0.419634 -0.0256217 -0.279617 0.41459 -0.362129 0.171225 0.0654832
-0.782 -0.782 0.417286 -0.0225294 -0.282133 0.415154 -0.360082 0.167095 0.0700682
-0.781 -0.781 0.414942 -0.0194489 -0.284624 0.415684 -0.358003 0.162958 0.0746219
-0.78 -0.78 0.4126 -0.01638 -0.287091 0.41618 -0.355895 0.158813 0.0791436
-0.779 -0.779 0.410262 -0.0133228 -0.289534 0.416643 -0.353757 0.154663 0.0836327
-0.778 -0.778 0.407926 -0.0102774 -0.291952 0.417071 -0.351589 0.150507 0.0880889
-0.777 -0.777 0.405594 -0.00724358 -0.294346 0.417467 -0.349393 0.146346 0.0925115
-0.776 -0.776 0.403264 -0.00422144 -0.296715 0.417829 -0.347169 0.142181 0.0968999
-0.775 -0.775 0.400938 -0.00121094 -0.299061 0.418159 -0.344916 0.138011 0.101254
-0.774 -0.774 0.398614 0.00178794 -0.301382 0.418455 -0.342636 0.133839 0.105573
-0.773 -0.773 0.396293 0.00477521 -0.30368 0.41872 -0.340329 0.129664 0.109856
-0.772 -0.772 0.393976 0.00775088 -0.305953 0.418952 -0.337996 0.125488 0.114103
-0.771 -0.771 0.391662 0.010715 -0.308203 0.419153 -0.335636 0.121309 0.118314
-0.77 -0.77 0.38935 0.0136675 -0.310429 0.419321 -0.333251 0.11713 0.122488
-0.769 -0.769 0.387042 0.0166085 -0.312632 0.419458 -0.33084 0.112951 0.126624
-0.768 -0.768 0.384736 0.0195379 -0.314811 0.419564 -0.328404 0.108772 0.130723
-0.767 -0.767 0.382434 0.0224558 -0.316966 0.419639 -0.325944 0.104593 0.134783
-0.766 -0.766 0.380134 0.0253623 -0.319099 0.419683 -0.32346 0.100416 0.138805
-0.765 -0.765 0.377837 0.0282572 -0.321207 0.419697 -0.320952 0.0962409 0.142787
-0.764 -0.764 0.375544 0.0311406 -0.323293 0.41968 -0.318421 0.0920682 0.146731
-0.763 -0.763 0.373254 0.0340126 -0.325355 0.419633 -0.315867 0.0878983 0.150634
-0.762 -0.762 0.370966 0.0368732 -0.327395 0.419556 -0.313291 0.0837319 0.154498
-0.761 -0.761 0.368681 0.0397223 -0.329411 0.41945 -0.310693 0.0795695 0.158321
-0.76 -0.76 0.3664 0.04256 -0.331405 0.419314 -0.308073 0.0754115 0.162103
-0.759 -0.759 0.364122 0.0453863 -0.333375 0.419149 -0.305432 0.0712585 0.165844
-0.758 -0.758 0.361846 0.0482012 -0.335323 0.418954 -0.302771 0.0671109 0.169543
-0.757 -0.757 0.359573 0.0510048 -0.337249 0.418731 -0.300089 0.0629692 0.173201
-0.756 -0.756 0.357304 0.053797 -0.339151 0.41848 -0.297387 0.058834 0.176816
-0.755 -0.755 0.355038 0.0565778 -0.341032 0.4182 -0.294665 0.0547056 0.180389
-0.754 -0.754 0.352774 0.0593473 -0.342889 0.417892 -0.291924 0.0505847 0.18392
